q,world,seed,lam,val,skill,eff_rank
63,real,11,8.0,0.12537398254488405,0.010386448459699826,17
63,real,11,12.0,0.13011233524706475,0.013643058385713891,17
63,r2,11,0.5,0.17311585669419302,0.04399112970191421,18
63,r2,11,1.0,0.16156815369195632,0.07141358016287214,18
63,r2,11,2.0,0.14867789413256563,0.09942718260164973,18
63,r2,11,3.0,0.14275725296035416,0.11098205462669053,18
63,r2,11,4.0,0.1399339998938673,0.11613739014051849,18
63,r2,11,6.0,0.13994802651113786,0.12337629696853125,17
63,r2,11,8.0,0.14301470146309866,0.12939244377311387,17
63,r2,11,12.0,0.14834197811499952,0.13510938253422622,17
63,r5,11,0.5,0.18971582555307615,0.07195446750705248,18
63,r5,11,1.0,0.17355247229740417,0.11878927555974972,18
63,r5,11,2.0,0.15552546242764684,0.1693503159584222,18
63,r5,11,3.0,0.1473327472338813,0.19192263223924488,18
63,r5,11,4.0,0.1434798706129906,0.20268407031625035,18
63,r5,11,6.0,0.14269699325765603,0.21583764420888507,17
63,r5,11,8.0,0.14529179616234456,0.22498676340902524,17
63,r5,11,12.0,0.1501522038243644,0.23368957471146778,17
63,margin,11,0.5,0.1370826828526553,-0.0018186666915148697,18
63,margin,11,1.0,0.132683188415429,-0.004506167316616683,18
63,margin,11,2.0,0.12763061502130263,-0.009309027284209792,18
63,margin,11,3.0,0.12521741184732896,-0.012318410142118319,18
63,margin,11,4.0,0.12404576474497717,-0.013966905299778953,18
63,margin,11,6.0,0.12673045250230608,-0.010145433339924459,17
63,margin,11,8.0,0.12978324749463163,-0.006695372166134361,17
63,margin,11,12.0,0.13462171943524384,-0.0026664798111168952,17
63,real,29,0.5,0.1334650882956322,0.005435298184150894,18
63,real,29,1.0,0.1283936644272185,0.007523246901169012,18
63,real,29,2.0,0.12269740168140685,0.008006794277097273,18
63,real,29,3.0,0.1200480120271037,0.007413075432228466,18
63,real,29,4.0,0.11881238392450492,0.0069626815816674625,17
63,real,29,6.0,0.12180296628441986,0.01114336613063871,17
63,real,29,8.0,0.12458909383487046,0.013575682635210251,17
63,real,29,12.0,0.1290593965133667,0.015918916590760168,17
63,r2,29,0.5,0.1795839016083295,0.038968498687101505,18
63,r2,29,1.0,0.1689575571516338,0.06328783273065441,18
63,r2,29,2.0,0.1569597922925458,0.08820583292551876,18
63,r2,29,3.0,0.15136174037249953,0.09856562332690255,18
63,r2,29,4.0,0.1486538486349098,0.10324791456920712,18
63,r2,29,6.0,0.14910743694069406,0.1114102764648649,17
63,r2,29,8.0,0.15209479683082286,0.11793199775636731,17
63,r2,29,12.0,0.15727113280731722,0.12445162992417547,17
63,r5,29,0.5,0.1870575616746689,0.05385781310518167,18
63,r5,29,1.0,0.1733592945353386,0.08855794956294616,18
63,r5,29,2.0,0.15785076724541205,0.12561717356198865,18
63,r5,29,3.0,0.15061776101613386,0.1420184871002349,18
63,r5,29,4.0,0.14712842826814546,0.14986894229367131,18
63,r5,29,6.0,0.14666030675079939,0.1608710385862565,17
63,r5,29,8.0,0.14938471062743378,0.16930080287697158,17
63,r5,29,12.0,0.15439483441734123,0.17757362731403936,17
63,margin,29,0.5,0.13456113977444487,-0.000998572669438036,18
63,margin,29,1.0,0.13023452286249385,-0.003122995835650122,18
63,margin,29,2.0,0.12528173415024754,-0.0072896080992100876,18
63,margin,29,3.0,0.12292306744257349,-0.01002136592224856,18
63,margin,29,4.0,0.1217786602099557,-0.011538119937738567,18
63,margin,29,6.0,0.12441199322642209,-0.008065073164986503,17
63,margin,29,8.0,0.12739725258066095,-0.005024956385040524,17
63,margin,29,12.0,0.13216463598233658,-0.001607681157779317,17
63,real,47,0.5,0.13449708570374055,0.004777580000954296,18
63,real,47,1.0,0.12942380472514292,0.00637616397221441,18
63,real,47,2.0,0.1237232776676098,0.006174719051088351,18
63,real,47,3.0,0.12106608431804737,0.005181654383719869,18
63,real,47,4.0,0.119795813884777,0.00445171032118008,18
63,real,47,6.0,0.12236153904901978,0.008287708240365621,17
63,real,47,8.0,0.12527678236810114,0.011232801597450437,17
63,real,47,12.0,0.12996576345177688,0.014375801569810664,17
63,r2,47,0.5,0.17706590158062277,0.0447820220264914,18
63,r2,47,1.0,0.16562011602445795,0.072574673505442,18
63,r2,47,2.0,0.1528703242899556,0.10078086861716107,18
63,r2,47,3.0,0.1470480008467704,0.11244089414029068,18
63,r2,47,4.0,0.14428884344203735,0.11769020792993967,18
63,r2,47,6.0,0.14481948111433,0.12701256578025288,17
63,r2,47,8.0,0.14767663789297836,0.13407839864891957,17
63,r2,47,12.0,0.1526858455200407,0.14123615169933212,17
63,r5,47,0.5,0.19466617302175573,0.06311637163680883,18
63,r5,47,1.0,0.17959525276142527,0.10411258443945537,18
63,r5,47,2.0,0.16248864942075908,0.14825623006727806,18
63,r5,47,3.0,0.15450772561525689,0.16778966467309753,18
63,r5,47,4.0,0.1506599211217949,0.1770428041975144,18
63,r5,47,6.0,0.15007651244313985,0.18944609168004767,17
63,r5,47,8.0,0.15270830458620205,0.19804211029063634,17
63,r5,47,12.0,0.1576522246059402,0.2061035163730044,17
63,margin,47,0.5,0.13499978366026544,-0.0011277312735831213,18
63,margin,47,1.0,0.13068800738028802,-0.0033328604016802377,18
63,margin,47,2.0,0.12573893621853843,-0.007565853861844829,18
63,margin,47,3.0,0.12338006491153618,-0.010321230106726809,18
63,margin,47,4.0,0.1222376884420088,-0.011846053775932508,18
63,margin,47,6.0,0.12474583796971599,-0.008579232182745589,17
63,margin,47,8.0,0.12780449545526704,-0.005477734465230255,17
63,margin,47,12.0,0.13265645585156358,-0.001996988272218392,17
67,real,11,0.5,0.1395539528378903,0.005851083140018587,16
67,real,11,1.0,0.13373562755758245,0.008151418806593647,16
67,real,11,2.0,0.1269883155575167,0.008728914829085221,16
67,real,11,3.0,0.12370673398617803,0.008030646479556203,16
67,real,11,4.0,0.12207309912033461,0.0074078870824419996,16
67,real,11,6.0,0.12404578232731667,0.010514820450038265,15
67,real,11,8.0,0.12744676658653753,0.013705823991388755,15
67,real,11,12.0,0.1329656157232183,0.017027646031402832,15
67,r2,11,0.5,0.17606322637302743,0.0671887529268359,16
67,r2,11,1.0,0.1601825665116794,0.11047657997910176,16
67,r2,11,2.0,0.14260366358226798,0.15627279900669966,16
67,r2,11,3.0,0.1347299966905822,0.17600449379088456,16
67,r2,11,4.0,0.13108172301633145,0.1851878728457238,16
67,r2,11,6.0,0.13026293480298923,0.19613867296944987,15
67,r2,11,8.0,0.13304122448526073,0.20475115558152523,15
67,r2,11,12.0,0.1381451249814676,0.213237516045511,15
67,r5,11,0.5,0.19909718446903757,0.06680038564634128,16
67,r5,11,1.0,0.1832145272939455,0.11128496703892288,16
67,r5,11,2.0,0.16478024342895187,0.1606781884340973,16
67,r5,11,3.0,0.15596799475391104,0.18334986386824836,16
67,r5,11,4.0,0.1516422685130861,0.19444800908854676,16
67,r5,11,6.0,0.1505904476469523,0.2084283508789705,15
67,r5,11,8.0,0.15344162460749514,0.2183976360598764,15
67,r5,11,12.0,0.15887491061291,0.22757457458438446,15
67,margin,11,0.5,0.14134195093931487,6.855938578531617e-05,16
67,margin,11,1.0,0.13628043506614687,-0.001412649146475431,16
67,margin,11,2.0,0.1303000070825546,-0.005056243855090292,16
67,margin,11,3.0,0.12734021684496025,-0.007666939579277998,16
67,margin,11,4.0,0.12585366011542765,-0.009201704807568212,16
67,margin,11,6.0,0.12836926468200247,-0.0063298167073524425,15
67,margin,11,8.0,0.13176184640344826,-0.0034065616707863455,15
67,margin,11,12.0,0.13722788969080407,-0.00020433198375247041,15
67,real,29,0.5,0.1390974488475096,0.005331549875562169,16
67,real,29,1.0,0.1334130472089537,0.007222377575103467,16
67,real,29,2.0,0.12681497708538103,0.007173730757320307,16
67,real,29,3.0,0.12360476280953146,0.006116155955762759,16
67,real,29,4.0,0.12200719624540873,0.0053028332156868085,16
67,real,29,6.0,0.12434689309818439,0.009182038965921402,15
67,real,29,8.0,0.12766915418652977,0.012682603302712425,15
67,real,29,12.0,0.1330545550713493,0.016468428786782674,15
67,r2,29,0.5,0.18829109627216814,0.05730196560889911,16
67,r2,29,1.0,0.17450028822990002,0.09420174148283633,16
67,r2,29,2.0,0.15888897040539124,0.1333856611544748,16
67,r2,29,3.0,0.15165184149494784,0.1504226491212426,16
67,r2,29,4.0,0.1481853077468373,0.1583949518367599,16
67,r2,29,6.0,0.1474158005582369,0.16804488821868147,15
67,r2,29,8.0,0.1505356529939076,0.17620542403934314,15
67,r2,29,12.0,0.1561433599119033,0.18399650288636638,15
67,r5,29,0.5,0.19141793110209565,0.06190717126455492,16
67,r5,29,1.0,0.17675617346910283,0.10287646430486419,16
67,r5,29,2.0,0.1597574960400115,0.14818454314529717,16
67,r5,29,3.0,0.15162108509743755,0.16896254033754077,16
67,r5,29,4.0,0.14761791184310122,0.17910051191701704,16
67,r5,29,6.0,0.14617347534065878,0.19061620970172388,15
67,r5,29,8.0,0.149177638643383,0.2002817492550255,15
67,r5,29,12.0,0.15478593366202245,0.20941440060266914,15
67,margin,29,0.5,0.14217886821788528,-0.0006192278262063811,16
67,margin,29,1.0,0.13722599037049402,-0.002488153004771454,16
67,margin,29,2.0,0.13137105791334291,-0.006445072820555731,16
67,margin,29,3.0,0.12846038011203792,-0.009238768985413981,16
67,margin,29,4.0,0.1269871775892115,-0.010884366232595366,16
67,margin,29,6.0,0.1295275615951599,-0.007875021730925469,15
67,margin,29,8.0,0.1328440310320774,-0.004855613583653828,15
67,margin,29,12.0,0.1382123427351562,-0.001419105172084767,15
67,real,47,0.5,0.14134258219364396,0.004716559036007761,16
67,real,47,1.0,0.1355783173993884,0.00609311661922296,16
67,real,47,2.0,0.12888210947039336,0.00537245067062786,16
67,real,47,3.0,0.12562366668396333,0.003955615323624095,16
67,real,47,4.0,0.12400307817930065,0.0029363801619695096,16
67,real,47,6.0,0.12597145864009254,0.006395910782407421,15
67,real,47,8.0,0.1293343260601502,0.010197856105595093,15
67,real,47,12.0,0.13478570168578852,0.014448401528194044,15
67,r2,47,0.5,0.18710719246902857,0.0432537029755421,16
67,r2,47,1.0,0.1746712818665255,0.07061220067239704,16
67,r2,47,2.0,0.16029222346409933,0.09883908349687354,16
67,r2,47,3.0,0.15338456315215895,0.11055828973173165,16
67,r2,47,4.0,0.14995903879452155,0.11578356495224973,16
67,r2,47,6.0,0.14882795497901208,0.1224834498995856,15
67,r2,47,8.0,0.15226607369022727,0.13046250143142457,15
67,r2,47,12.0,0.15835601371638564,0.13862368663951796,15
67,r5,47,0.5,0.19060707820533412,0.04661464869969756,16
67,r5,47,1.0,0.17772881296850676,0.07712390206603403,16
67,r5,47,2.0,0.1626588810393748,0.1102798840346978,16
67,r5,47,3.0,0.15533413295408058,0.12509326722958225,16
67,r5,47,4.0,0.15167895174952767,0.132188013811824,16
67,r5,47,6.0,0.15026449120258553,0.14066271127881036,15
67,r5,47,8.0,0.15358228294925888,0.14982937713345867,15
67,r5,47,12.0,0.1595615883633896,0.15903836910165015,15
67,margin,47,0.5,0.1409153429534717,-0.0007256345515037621,16
67,margin,47,1.0,0.13593908793129825,-0.0026518337180433393,16
67,margin,47,2.0,0.13002092748276003,-0.006768390407713487,16
67,margin,47,3.0,0.1270593592107793,-0.009651133147827728,16
67,margin,47,4.0,0.12555389152510277,-0.01134654312930694,16
67,margin,47,6.0,0.12705846811018845,-0.009343545830794331,15
67,margin,47,8.0,0.1306386823074187,-0.005665837988976685,15
67,margin,47,12.0,0.13640564786863085,-0.0014933390207966246,15
73,real,11,0.5,0.12655015138445508,0.024627928217115902,20
73,real,11,1.0,0.11930975715490397,0.03490453165479046,20
73,real,11,2.0,0.11315654275079925,0.04157808365369753,20
73,real,11,3.0,0.11115797751704477,0.04324285844608189,20
73,real,11,4.0,0.11298193657220951,0.0471518244512934,19
73,real,11,6.0,0.116650346835205,0.051357907209221176,19
73,real,11,8.0,0.11995284671567603,0.052802648683146214,16
73,real,11,12.0,0.1257683785756592,0.05050352827365889,15
73,r2,11,0.5,0.16987714728808917,0.06241963446523546,20
73,r2,11,1.0,0.15750215334840414,0.09412906695081036,20
73,r2,11,2.0,0.1468138910794856,0.11956735234660654,20
73,r2,11,3.0,0.14326538895024138,0.12762132315163432,20
73,r2,11,4.0,0.1435889037259394,0.13403290788065858,19
73,r2,11,6.0,0.1472007200663263,0.14328422381212225,19
73,r2,11,8.0,0.15037087302832444,0.14789605827858754,18
73,r2,11,12.0,0.15541085351258946,0.15149719725959776,17
73,r5,11,0.5,0.1842621058414744,0.09799028240798768,20
73,r5,11,1.0,0.16674213594421594,0.1511048684459223,20
73,r5,11,2.0,0.15112278746900162,0.1962221167009125,20
73,r5,11,3.0,0.14580616834219118,0.21113251688034407,20
73,r5,11,4.0,0.14514269170684124,0.2198100881586983,19
73,r5,11,6.0,0.14857925489538892,0.2321417470183973,19
73,r5,11,8.0,0.15186701187596158,0.23794220256577958,19
73,r5,11,12.0,0.15708293283809752,0.2437282145267753,19
73,margin,11,0.5,0.13442803304455653,0.0028506694736800675,20
73,margin,11,1.0,0.1295326585068619,0.0020170627857017953,20
73,margin,11,2.0,0.12510424009358567,-0.0005200869290094001,20
73,margin,11,3.0,0.12356109306597543,-0.0018562303863021157,20
73,margin,11,4.0,0.1255302091769194,0.00010522450558736463,19
73,margin,11,6.0,0.12957401460476242,0.0029055774018534875,19
73,margin,11,8.0,0.13301062905330777,0.00396736827755817,17
73,margin,11,12.0,0.1387443092999554,0.0027449885208703506,15
73,real,29,0.5,0.12808844783218684,0.023529268149096505,20
73,real,29,1.0,0.12069776253764541,0.03308424998810655,20
73,real,29,2.0,0.11436494157663803,0.0388161760444401,20
73,real,29,3.0,0.11236682315638744,0.04021914314559771,19
73,real,29,4.0,0.11422071090310265,0.04464773543120615,19
73,real,29,6.0,0.11781053798541927,0.049408716797404995,18
73,real,29,8.0,0.12104891265310332,0.051003368809355965,16
73,real,29,12.0,0.12674926827579736,0.048231518872762225,15
73,r2,29,0.5,0.17069540829193536,0.07196922156216568,20
73,r2,29,1.0,0.15719262601299122,0.10907265611396555,20
73,r2,29,2.0,0.1456917793977454,0.13921696451325072,20
73,r2,29,3.0,0.14197012005374676,0.14887197108821415,20
73,r2,29,4.0,0.1424167941498723,0.15670503938561708,19
73,r2,29,6.0,0.14581577672455914,0.16680972050729592,19
73,r2,29,8.0,0.14887802927803664,0.1718992616798941,19
73,r2,29,12.0,0.15357313467892358,0.1773505153450442,17
73,r5,29,0.5,0.18517378631238093,0.09023036982530819,20
73,r5,29,1.0,0.16862226172050968,0.13851692839355356,20
73,r5,29,2.0,0.1542194197513585,0.17949351176003292,20
73,r5,29,3.0,0.14945538102395003,0.19322594060404996,20
73,r5,29,4.0,0.1488230587327955,0.20077273779923843,19
73,r5,29,6.0,0.15239690397210778,0.21214242173276132,19
73,r5,29,8.0,0.15572263853851606,0.21751462334265437,19
73,r5,29,12.0,0.1609710945060383,0.2228943513294145,19
73,margin,29,0.5,0.1288453527188083,0.0005442697975732713,20
73,margin,29,1.0,0.12397040141618378,-0.0019628638870343718,20
73,margin,29,2.0,0.11954792496023825,-0.0064487382038803664,20
73,margin,29,3.0,0.11852339575850597,-0.007883819251161106,19
73,margin,29,4.0,0.12074631569832149,-0.005348861989406428,19
73,margin,29,6.0,0.12458368948407736,-0.002107431038952945,19
73,margin,29,8.0,0.12790958012113465,-0.00042608359537932294,18
73,margin,29,12.0,0.1334511189043058,-0.0002768256922015544,15
73,real,47,0.5,0.12656554210309873,0.02423208255629916,20
73,real,47,1.0,0.11936733958354968,0.034745841505209984,20
73,real,47,2.0,0.11323527932320814,0.042019813262082706,20
73,real,47,3.0,0.11123734417681605,0.044042021884653115,20
73,real,47,4.0,0.11304791360946304,0.04816798178263293,19
73,real,47,6.0,0.11666398988411228,0.052452483823930085,19
73,real,47,8.0,0.11986256269533571,0.05377508344336002,16
73,real,47,12.0,0.1252812948945161,0.050518185375523106,15
73,r2,47,0.5,0.15859094515361052,0.049091094434319804,20
73,r2,47,1.0,0.14724414458940482,0.07322760818411012,20
73,r2,47,2.0,0.13735696960541,0.0917731305388434,20
73,r2,47,3.0,0.13402772197391655,0.09733230234170187,20
73,r2,47,4.0,0.13493546657611333,0.10298208076434545,19
73,r2,47,6.0,0.13858432194723666,0.10989791512911495,19
73,r2,47,8.0,0.14175451369449288,0.11321156406702115,19
73,r2,47,12.0,0.14661590225270937,0.11589518447401703,16
73,r5,47,0.5,0.17645076751877015,0.08344827158730217,20
73,r5,47,1.0,0.16069043611654965,0.1275721777260307,20
73,r5,47,2.0,0.14676204488242636,0.16455135136637478,20
73,r5,47,3.0,0.14206511340502073,0.17679206371902467,20
73,r5,47,4.0,0.14208765581464647,0.18521770814707894,19
73,r5,47,6.0,0.14545203394671383,0.19562075543990431,19
73,r5,47,8.0,0.14861763981082976,0.20040726547682386,19
73,r5,47,12.0,0.1536171208760696,0.2048320905711275,18
73,margin,47,0.5,0.13032697498815862,0.00048788058842075266,20
73,margin,47,1.0,0.12548014731774793,-0.0019229523875696763,20
73,margin,47,2.0,0.12110229689111483,-0.006173640431927252,20
73,margin,47,3.0,0.11973247120732888,-0.007950499636728336,19
73,margin,47,4.0,0.12203231290312258,-0.004931824710432964,19
73,margin,47,6.0,0.12605860819107706,-0.0009061255516424893,19
73,margin,47,8.0,0.12948350415194618,0.001332050669763496,18
73,margin,47,12.0,0.13511675673513784,0.0008378533822205325,15
77,real,11,0.5,0.12014286867749728,0.018514205419708718,21
77,real,11,1.0,0.11409225319832215,0.028546060432262932,21
77,real,11,2.0,0.10771985912656946,0.03704018838813061,21
77,real,11,3.0,0.10496127171503476,0.039823568935809406,21
77,real,11,4.0,0.10371644801373456,0.040865053527643136,21
77,real,11,6.0,0.10569749574529794,0.0454459720660807,20
77,real,11,8.0,0.1079825899242456,0.04819076345627604,20
77,real,11,12.0,0.11176207598479689,0.05054879470483442,18
77,r2,11,0.5,0.17684771388966994,0.07541152050699684,21
77,r2,11,1.0,0.16178634710023349,0.12324796544354266,21
77,r2,11,2.0,0.14565081860612777,0.17290803101730334,21
77,r2,11,3.0,0.13870807445472794,0.19375022911417772,21
77,r2,11,4.0,0.13559103953168566,0.2031178586409328,21
77,r2,11,6.0,0.13484963927309657,0.21294115342977415,20
77,r2,11,8.0,0.13708578984661562,0.2197867263228307,20
77,r2,11,12.0,0.14115879891258934,0.22606575181293076,20
77,r5,11,0.5,0.1833142848779341,0.06724922808777967,21
77,r5,11,1.0,0.16911000851508426,0.11107458849520047,21
77,r5,11,2.0,0.1533623133158247,0.15870284475495156,21
77,r5,11,3.0,0.14622989265521388,0.18000043907316798,21
77,r5,11,4.0,0.14287699113563343,0.19013411512498757,21
77,r5,11,6.0,0.14173661539564658,0.2003007455899367,20
77,r5,11,8.0,0.144086196347212,0.20731776603839913,20
77,r5,11,12.0,0.14845140619414857,0.21360968994983498,20
77,margin,11,0.5,0.12332623556466724,0.0016706640051186161,21
77,margin,11,1.0,0.11940874000078192,0.0012353490330575534,21
77,margin,11,2.0,0.11512515670293177,-0.0009890536761884006,21
77,margin,11,3.0,0.11317797621363118,-0.0027569273167558084,21
77,margin,11,4.0,0.11226839564340797,-0.0037878279741501153,21
77,margin,11,6.0,0.11484545250937382,-0.0009263938736533417,20
77,margin,11,8.0,0.11728616712671121,0.0010496361739781301,20
77,margin,11,12.0,0.12121079416442024,0.0029495588107137927,18
77,real,29,0.5,0.11802419472836913,0.018754688269236652,21
77,real,29,1.0,0.11205505820586738,0.02905537904309552,21
77,real,29,2.0,0.10581514391641088,0.03814977870016112,21
77,real,29,3.0,0.10313831481333541,0.041355984039648575,21
77,real,29,4.0,0.10193778713388887,0.04262282572035059,21
77,real,29,6.0,0.1039946712552293,0.047355545275036715,20
77,real,29,8.0,0.10621413739826882,0.04995806556122717,20
77,real,29,12.0,0.10989014120480389,0.052180997481397706,18
77,r2,29,0.5,0.17051264918688924,0.04150751047824863,21
77,r2,29,1.0,0.16001953984881345,0.06730587794704701,21
77,r2,29,2.0,0.14837628552429288,0.09362245711068207,21
77,r2,29,3.0,0.14306093585990612,0.1045349926269934,21
77,r2,29,4.0,0.14053814728000036,0.10945230988124777,21
77,r2,29,6.0,0.14081205216122664,0.11743388325346038,20
77,r2,29,8.0,0.14323676081127698,0.12339845545399086,20
77,r2,29,12.0,0.14750413175223004,0.1293848723258516,20
77,r5,29,0.5,0.1867093611277601,0.06524614007735319,21
77,r5,29,1.0,0.17229362643312437,0.10763545101997773,21
77,r5,29,2.0,0.15611626660613745,0.1533795343795482,21
77,r5,29,3.0,0.1486889519315818,0.17371679869846335,21
77,r5,29,4.0,0.14515903585246087,0.1834230741554823,21
77,r5,29,6.0,0.14438617774786644,0.19529271629202538,20
77,r5,29,8.0,0.14654813426661,0.20316574716618174,20
77,r5,29,12.0,0.15069101560698298,0.21045318372977362,20
77,margin,29,0.5,0.12213854315054061,0.0013914507410331955,21
77,margin,29,1.0,0.11821992785990179,0.0008055687790183841,21
77,margin,29,2.0,0.11386135882162896,-0.001544716411937208,21
77,margin,29,3.0,0.11184147340634143,-0.003383081664170895,21
77,margin,29,4.0,0.11088325654553703,-0.004457669801810504,21
77,margin,29,6.0,0.11337043957302122,-0.0013946948266257975,20
77,margin,29,8.0,0.11585164719838137,0.0008533924082143596,20
77,margin,29,12.0,0.11981670428661993,0.0031032810276685474,19
77,real,47,0.5,0.11794106527947405,0.018403717607233805,21
77,real,47,1.0,0.11188687660133473,0.02853797888975773,21
77,real,47,2.0,0.10549060028889796,0.037564517161273625,21
77,real,47,3.0,0.10271226986613137,0.040793280529270115,21
77,real,47,4.0,0.1014558872300638,0.04209520631577146,21
77,real,47,6.0,0.10351649256483039,0.047052260910028676,20
77,real,47,8.0,0.10574551202633271,0.04976869503964776,20
77,real,47,12.0,0.10940821570591962,0.05216411589541592,18
77,r2,47,0.5,0.1802671126088107,0.09286776737806546,21
77,r2,47,1.0,0.1625881458464059,0.15182282329018593,21
77,r2,47,2.0,0.1439547661806146,0.21283822485956472,21
77,r2,47,3.0,0.13613951253623155,0.2383620641350762,21
77,r2,47,4.0,0.13270150911989909,0.24984847392062903,21
77,r2,47,6.0,0.1315487269136608,0.2611521347360918,20
77,r2,47,8.0,0.13354978250391908,0.26899392998878446,20
77,r2,47,12.0,0.13735783405078186,0.276381755858669,20
77,r5,47,0.5,0.19073270910340426,0.07077528744914496,21
77,r5,47,1.0,0.17558837783551418,0.11677961174363671,21
77,r5,47,2.0,0.15865390953767,0.16641321962075306,21
77,r5,47,3.0,0.15091305802923163,0.18843124902740094,21
77,r5,47,4.0,0.1472457631291482,0.1988732540693131,21
77,r5,47,6.0,0.1461226022336922,0.2107867231076367,20
77,r5,47,8.0,0.14826923783964943,0.21923826317462236,20
77,r5,47,12.0,0.15242769217960667,0.22728131274213204,20
77,margin,47,0.5,0.12205138479337575,0.001063487958680498,21
77,margin,47,1.0,0.1181794297293,0.0002362920047733752,21
77,margin,47,2.0,0.11389669391568627,-0.00254126999500226,21
77,margin,47,3.0,0.1119247498126649,-0.004649466588624085,21
77,margin,47,4.0,0.11099945384755493,-0.005877826715886436,20
77,margin,47,6.0,0.11361560265432176,-0.0023607875395309508,20
77,margin,47,8.0,0.11600675131183662,-6.063213160434344e-06,20
77,margin,47,12.0,0.11985236745678089,0.0023898801992824348,19
83,real,11,0.5,0.13699442393760108,0.04780499075612499,10
83,real,11,1.0,0.12214575085788966,0.06568434263326217,10
83,real,11,2.0,0.11149265266550328,0.07591413274847625,10
83,real,11,3.0,0.11203463254163051,0.08400983119834682,9
83,real,11,4.0,0.11661805740745966,0.09294282766769191,9
83,real,11,6.0,0.12458644651372067,0.10296612409135852,9
83,real,11,8.0,0.13102720868360787,0.10847752032482982,9
83,real,11,12.0,0.14204022388364113,0.10379146421578389,5
83,r2,11,0.5,0.17225734211432697,0.06427679675577869,10
83,r2,11,1.0,0.1533556583888478,0.09093114449095929,10
83,r2,11,2.0,0.1385081182637701,0.10624579328290673,10
83,r2,11,3.0,0.13771634934977245,0.11662790219567454,9
83,r2,11,4.0,0.142365144416461,0.1288821464298302,9
83,r2,11,6.0,0.15089250325865536,0.1424550672390752,9
83,r2,11,8.0,0.15798987436230258,0.1498373221933127,9
83,r2,11,12.0,0.16922711171074553,0.15394505858641483,6
83,r5,11,0.5,0.16542183534375499,0.06095766522679524,10
83,r5,11,1.0,0.14854273302507778,0.08615889686795641,10
83,r5,11,2.0,0.13567608652332147,0.10112542407162117,10
83,r5,11,3.0,0.13552929060999452,0.10968331315501556,9
83,r5,11,4.0,0.14031056295662,0.11829109777926816,9
83,r5,11,6.0,0.14880072481350268,0.12690791388809208,9
83,r5,11,8.0,0.1557525319520845,0.13101544340398008,9
83,r5,11,12.0,0.168524917336166,0.12205292142084445,6
83,margin,11,0.5,0.15545857358697557,-0.0031702161896687286,10
83,margin,11,1.0,0.1453277932617445,-0.009429154152889918,10
83,margin,11,2.0,0.13710889310259722,-0.017359269857204707,10
83,margin,11,3.0,0.13910859726946148,-0.015549666276235552,9
83,margin,11,4.0,0.14439007069268295,-0.011461620865775846,9
83,margin,11,6.0,0.1532024115994708,-0.006688117306806851,9
83,margin,11,8.0,0.16023680348114874,-0.00448332024587661,9
83,margin,11,12.0,0.1706385507282568,-0.003547173711429652,8
83,real,29,0.5,0.13350561521062695,0.05266323729278044,10
83,real,29,1.0,0.11887296757391803,0.07275448369678539,10
83,real,29,2.0,0.10846127086417018,0.0840510175917829,10
83,real,29,3.0,0.11052800077666854,0.09490060656288168,9
83,real,29,4.0,0.11474067750733453,0.10296621960688135,9
83,real,29,6.0,0.12205557141921361,0.11156236888251558,9
83,real,29,8.0,0.1279582363143918,0.11604680931073841,9
83,real,29,12.0,0.13776295171263708,0.10812503636162496,5
83,r2,29,0.5,0.16917538492412462,0.049567430403420154,10
83,r2,29,1.0,0.15216622212909744,0.06826939949151334,10
83,r2,29,2.0,0.13884058020564513,0.07736692167747594,10
83,r2,29,3.0,0.13817931163121766,0.08485554110365556,9
83,r2,29,4.0,0.1430673363509977,0.09552809313512334,9
83,r2,29,6.0,0.15180118379077612,0.10752841290701387,9
83,r2,29,8.0,0.1589919684262165,0.11410823596672626,9
83,r2,29,12.0,0.17013017261447197,0.11654008400826588,7
83,r5,29,0.5,0.18069189831431637,0.06319281539176957,10
83,r5,29,1.0,0.16195249277763749,0.09001100979162036,10
83,r5,29,2.0,0.1471424946081851,0.10693128574504374,10
83,r5,29,3.0,0.14533842514509698,0.11518647581252206,9
83,r5,29,4.0,0.1503851585027029,0.12628490209999987,9
83,r5,29,6.0,0.15944334278533975,0.13811727406421692,9
83,r5,29,8.0,0.16691114896643644,0.14429741320396794,9
83,r5,29,12.0,0.17963697790565736,0.1391252280263784,5
83,margin,29,0.5,0.15006670871265393,-0.008398741725499592,10
83,margin,29,1.0,0.13951601295858104,-0.017573837270633108,10
83,margin,29,2.0,0.13069321607301898,-0.027888881995090875,10
83,margin,29,3.0,0.1311782479531975,-0.027150393280886198,9
83,margin,29,4.0,0.13682640436572535,-0.020814916520871196,9
83,margin,29,6.0,0.1462870503401231,-0.012472533697245436,9
83,margin,29,8.0,0.1538605794269276,-0.007639253319316142,9
83,margin,29,12.0,0.1650800169344103,-0.003553475523290661,8
83,real,47,0.5,0.13947429302090694,0.04606264670733706,10
83,real,47,1.0,0.12483079920030235,0.061728856848090485,10
83,real,47,2.0,0.11438339063885615,0.06934341890781281,10
83,real,47,3.0,0.11494637282523769,0.07793902726208357,9
83,real,47,4.0,0.11938778965768553,0.08841847807781222,9
83,real,47,6.0,0.1270766169341791,0.10067373801296564,9
83,real,47,8.0,0.13325538904940556,0.10768671396562479,9
83,real,47,12.0,0.14378495498823893,0.10346196052396028,5
