page,pos,token,ctx,fixed_denom,effect_denom,has_interval,candidate
README_zh.md,228025,**8.3%,"余独立」构造。**一个真单因子给 59.6%,所以这条共同线是真的,但很薄。** 而这**一个** PC1 拿走 `c3⁻` 那份羞耻的 **37.1%**,全二十个拿走 40.4% —— **一个维度做掉二十个变量 92% 的活**;对照是随机 5 元组的 **8.3% ± 7.7%**(超过 300 次抽取的全部,+3.8 sd),这是「在同一份数据上挑出来的五个」所必需的零。 ⚠ **要收回的是**:「方向一致」本身几乎不含信息 —— 20 ",0,0,1,0
README_zh.md,228034,7.7%,"一个真单因子给 59.6%,所以这条共同线是真的,但很薄。** 而这**一个** PC1 拿走 `c3⁻` 那份羞耻的 **37.1%**,全二十个拿走 40.4% —— **一个维度做掉二十个变量 92% 的活**;对照是随机 5 元组的 **8.3% ± 7.7%**(超过 300 次抽取的全部,+3.8 sd),这是「在同一份数据上挑出来的五个」所必需的零。 ⚠ **要收回的是**:「方向一致」本身几乎不含信息 —— 20 个变量里 16",0,0,1,0
README_zh.md,228148,**28.2%," 5 元组的 **8.3% ± 7.7%**(超过 300 次抽取的全部,+3.8 sd),这是「在同一份数据上挑出来的五个」所必需的零。 ⚠ **要收回的是**:「方向一致」本身几乎不含信息 —— 20 个变量里 16 个同号,随机 5 元组全同号的频率是 **28.2%**。 ⚠ **`#369`:而这份共享沿着那条线是**均匀**的 —— 上面两个数并不矛盾。** 五分位分段没有能力这么说(MDE +0.20 对着有意义的 +0.05,`#36",0,0,1,0
README_zh.md,228314,95%,"匀**的 —— 上面两个数并不矛盾。** 五分位分段没有能力这么说(MDE +0.20 对着有意义的 +0.05,`#368`),所以换成在全部 6,609 人上的**一个交互系数**:`c3⁻ × PC1` = **−0.00042**(se 0.0120,95% CI [−0.024, +0.023 [R15 3× curveball · scope stated]]),距 offset 零 **−0.04 sd**;零由**只置换 PC",0,1,1,0
README_zh.md,228656,54.8%,"跃,两种形状之间没有缝。**弱共变与强共享可以并存:共享只需要方向对,不需要幅度大。** 说成人话 —— **这条线决定的是一个人有多少羞耻,不是他的口味会不会让他羞耻。** ⚠ 作刻度而非检验(k 不同):一个**真是 `c3⁻` 加同幅噪声**的变量保留 54.8%。 ⚠ `c3⁻` 是样本内估的(`#347`),所以绝对 pp 是上界,可迁移的量是**保留比例**。 | | **rho_i** —— 你罕见的兴趣排在前还是后 | **+0.",1,0,0,0
README_zh.md,228901,56%," | 不适用(块仪器没有时间) | `UNCOMPUTED` | 11/31 | 当前年龄已控(+0.0226)· 回忆偏差已控(`#114` —— **`#452` 更正这条引用,原文写的是 `#289`,而那一条讲的是按性别的测量不变性**)· 跨半保住 56% | | **`form_i` —— 「被画的东西打开」与「被写的东西打开」之间那份共有** | **+0.3382**(两道题) | 块(`animated`/`written`",0,0,0,0
README_zh.md,229564,95%,"rown 的**分子 `2r`**,被当成了 `r` —— SB(0.468) 会是 0.638 而不是 0.380,而 2 × 0.2346 = 0.469。可靠性 0.380 一直是对的,配对相关不是。**),所以去衰减后是 **+0.1293**(自助 95% 区间 **[+0.088, +0.167]**,`#320`) —— 与位置分(+0.1185 [cov≥8 · scope stated])和广度型 c3(+0.1286)同量",0,0,1,0
README_zh.md,229690,61%,"(自助 95% 区间 **[+0.088, +0.167]**,`#320`) —— 与位置分(+0.1185 [cov≥8 · scope stated])和广度型 c3(+0.1286)同量级。它扛住了答题风格的控制(去衰减 **+0.0791**,保留 61%)。缺席的不是信号,而是它的**独有**部分:六坐标与答题风格都扣掉之后是 **+0.0168**,低于本设计 0.0348 的 MDE。**`form` 不是一个够不到羞耻的维度",0,0,1,0
README_zh.md,231694,13%,"方向一旦标定,这七题就说得出话了:它们问的是**觉得自己的身体**色情,而这样的人认可**更多**性行为、**更多**恋物类别 —— **与自己身体的色情关系,伴随的是更宽的性生活,不是更窄的。** ⚠ 范围:只有 **2,061** 人答了这一块(全样本的 13%,且题面措辞在身体类型上做了筛选),所以这是关于**他们**的陈述,不是关于这里每一个人的。  ⚠ **`#424`:而这份问卷里**没有一种「专精」的口味**。** 名单上最大的",1,0,0,0
README_zh.md,235043,**39.8%," = −0.0049**,越过其置换阈 0.0018,自助 **[−0.0067, −0.0032]** 不含 0)。净值(+0.0122)比直接值小,是因为两条路彼此相反。⚠ **`#435` 撤回我最初写在这里的那个份额。** 我写「间接路抵消掉直接路的 **39.8%**」;对这个比值做自助给出 **[−3.6, +2.2]** —— 因为它的分母(总效应 +0.0122)几乎贴在零上,**而一个分母近零的比值不是一个估计**。**间接效应本身",0,1,1,0
README_zh.md,235286,8.1%,"自身区间不含 0);**站不住的只是那个分数。**  ⚠ **`#435`:而这个刹车不是一刀切的税 —— 它有选择,而且有一个量是被反向刹的。** 把同一套三路径分解一次跑五个量,每一个的代数恒等式都保持到 2e-16:**口味的罕见程度**经羞耻**失去 8.1%** 的通往行为的路(**[−12.4%, −4.8%]**),而**「普通的东西也管用」反而得到 7.2%**(**[+4.2%, +11.9%]**)—— **两个区间不相交*",0,0,1,0
README_zh.md,235304,−12.4%,"那个分数。**  ⚠ **`#435`:而这个刹车不是一刀切的税 —— 它有选择,而且有一个量是被反向刹的。** 把同一套三路径分解一次跑五个量,每一个的代数恒等式都保持到 2e-16:**口味的罕见程度**经羞耻**失去 8.1%** 的通往行为的路(**[−12.4%, −4.8%]**),而**「普通的东西也管用」反而得到 7.2%**(**[+4.2%, +11.9%]**)—— **两个区间不相交**。⚠ 这里的**符号**是代数不是证据",0,0,1,0
README_zh.md,235312,−4.8%," ⚠ **`#435`:而这个刹车不是一刀切的税 —— 它有选择,而且有一个量是被反向刹的。** 把同一套三路径分解一次跑五个量,每一个的代数恒等式都保持到 2e-16:**口味的罕见程度**经羞耻**失去 8.1%** 的通往行为的路(**[−12.4%, −4.8%]**),而**「普通的东西也管用」反而得到 7.2%**(**[+4.2%, +11.9%]**)—— **两个区间不相交**。⚠ 这里的**符号**是代数不是证据:羞耻→行为那",0,0,1,0
README_zh.md,235340,7.2%,"它有选择,而且有一个量是被反向刹的。** 把同一套三路径分解一次跑五个量,每一个的代数恒等式都保持到 2e-16:**口味的罕见程度**经羞耻**失去 8.1%** 的通往行为的路(**[−12.4%, −4.8%]**),而**「普通的东西也管用」反而得到 7.2%**(**[+4.2%, +11.9%]**)—— **两个区间不相交**。⚠ 这里的**符号**是代数不是证据:羞耻→行为那一段是**共用**的,所以任何抬高羞耻的量必然失去、任",0,0,1,0
README_zh.md,235350,+4.2%,"量是被反向刹的。** 把同一套三路径分解一次跑五个量,每一个的代数恒等式都保持到 2e-16:**口味的罕见程度**经羞耻**失去 8.1%** 的通往行为的路(**[−12.4%, −4.8%]**),而**「普通的东西也管用」反而得到 7.2%**(**[+4.2%, +11.9%]**)—— **两个区间不相交**。⚠ 这里的**符号**是代数不是证据:羞耻→行为那一段是**共用**的,所以任何抬高羞耻的量必然失去、任何压低羞耻的量必然得到",0,0,1,0
README_zh.md,235357,+11.9%,"。** 把同一套三路径分解一次跑五个量,每一个的代数恒等式都保持到 2e-16:**口味的罕见程度**经羞耻**失去 8.1%** 的通往行为的路(**[−12.4%, −4.8%]**),而**「普通的东西也管用」反而得到 7.2%**(**[+4.2%, +11.9%]**)—— **两个区间不相交**。⚠ 这里的**符号**是代数不是证据:羞耻→行为那一段是**共用**的,所以任何抬高羞耻的量必然失去、任何压低羞耻的量必然得到;本轮**故意*",0,0,1,0
README_zh.md,235974,**1.7%,"一。**那是一次擦阈,不是塌掉。** ⚠ **`#437` 把它解决了,办法是去问「阈本身是不是那个限制」。** 把置换次数提高十倍,阈稳定在 **2.384**,自身自助区间 **[2.323, 2.434]**,2,000 到 4,000 次之间的漂移是 **1.7%**;而观测的 **2.276** **低于整个区间**。**所以答案不是「做得更少」不存在 —— 是这个设计无法把它与羞耻分开**,而这现在是一句**测出来的**话,不是一句悬着",0,0,1,0
README_zh.md,236332,**−2.4%,"— 一个人实践了多少能预测这个信念(**−0.039**),而羞耻不能。广度型也能预测它(**−0.035**),而且**几乎一样大**,所以显而易见的读法是:它是**经由经验**起作用的。**并不是。** 以「实践了多少」为中介做分解,经验那条路只占总量的 **−2.4%**(**[−6.4%, −0.5%]**)—— 而那个负号才是要点:**它是往反方向跑的**。广度型强的人**做得更少**(−0.027),而做得更少的人**更觉得自己能改**,",1,1,1,0
README_zh.md,236345,−6.4%,"这个信念(**−0.039**),而羞耻不能。广度型也能预测它(**−0.035**),而且**几乎一样大**,所以显而易见的读法是:它是**经由经验**起作用的。**并不是。** 以「实践了多少」为中介做分解,经验那条路只占总量的 **−2.4%**(**[−6.4%, −0.5%]**)—— 而那个负号才是要点:**它是往反方向跑的**。广度型强的人**做得更少**(−0.027),而做得更少的人**更觉得自己能改**,所以这条路本该把结果往",1,1,1,0
README_zh.md,236352,−0.5%,"−0.039**),而羞耻不能。广度型也能预测它(**−0.035**),而且**几乎一样大**,所以显而易见的读法是:它是**经由经验**起作用的。**并不是。** 以「实践了多少」为中介做分解,经验那条路只占总量的 **−2.4%**(**[−6.4%, −0.5%]**)—— 而那个负号才是要点:**它是往反方向跑的**。广度型强的人**做得更少**(−0.027),而做得更少的人**更觉得自己能改**,所以这条路本该把结果往回拉。它确实在",1,1,1,0
README_zh.md,236690,**3.3%,"的 kill 措辞是错的**:它问的是「间接效应是否 ≠ 0」(是),而不是「它是否承载了总量」(否);**两种读法都留在记录里**,而不是把前一个悄悄替换掉。⚠ n = 6,715,横断面,羞耻全程在模型里;族内阈在 400 与 4,000 次置换之间移动 **3.3%**。  ⚠ **`#440`:而这不是「你喜欢什么」,是「你的喜欢怎么分布」。** 广度型通往「这件事我改不了」的**直接**那条路,是本页最大的一块没有解释的东西,所以把它拆到",0,1,0,1
README_zh.md,238194,**31%,"只是「卷入得多的人更觉得改不了」。把那个计数加进控制集重拟合,**两臂都报**:三个系数从 **0.052 / 0.053 / 0.035** 变成 **0.052 / 0.062 / 0.047** —— **没有一个塌掉,两个反而变大**,广度型那个大了 **31%**。**⇒ 卷入度是在**遮蔽**这个关系,而不是在制造它;领头的残差结构跟着的是卷入度里没有的东西。** ⚠ 我预测的是第二个成分会塌。⚠ **`#443` 给了它第一个形状:",0,1,0,1
README_zh.md,242117,95%,"差,住在一个几乎正好已经被这个 focal 扣掉了的层里。** 再加一道检查:把**整体评分强度**作为**替代**协变量放进模型 —— **如实标注它是替代品,不是那个真正的控制** —— 系数从 **+0.050** 变成 **+0.048**,**保留 95%**。⚠ 这个分离不是彻底的:扣掉早熟度之后的人内倾斜,仍与平均起始年龄相关 **+0.27**。⚠ 横断面。 ⚠ **`#454`:而它是一条**斜坡**,不是一道**坎**。*",0,1,0,1
README_zh.md,243750,**0.74%,"一个机制的两张脸**,而本轮分不出世界是哪一种。 ⚠ **`#457` 把这条注意事项变成了一个可以在检验**跑之前**就算出来的数。** 控制一个结局最多能把另一个的系数移动多远,由**三个相关系数**完全决定,因此是可以事先知道的:这两臂的上界是总效应的 **0.74%** 与 **0.36%**,而两次完整拟合实际移动了 **0.7%** 与 **0.5%**。同一个计算说页面上那条色情使用量的中介**确实有空间**,所以这不是一条拒绝一切的规",0,1,0,1
README_zh.md,243762,**0.36%,"本轮分不出世界是哪一种。 ⚠ **`#457` 把这条注意事项变成了一个可以在检验**跑之前**就算出来的数。** 控制一个结局最多能把另一个的系数移动多远,由**三个相关系数**完全决定,因此是可以事先知道的:这两臂的上界是总效应的 **0.74%** 与 **0.36%**,而两次完整拟合实际移动了 **0.7%** 与 **0.5%**。同一个计算说页面上那条色情使用量的中介**确实有空间**,所以这不是一条拒绝一切的规则。**一个上界只有百分",0,1,0,1
README_zh.md,243785,**0.7%," 把这条注意事项变成了一个可以在检验**跑之前**就算出来的数。** 控制一个结局最多能把另一个的系数移动多远,由**三个相关系数**完全决定,因此是可以事先知道的:这两臂的上界是总效应的 **0.74%** 与 **0.36%**,而两次完整拟合实际移动了 **0.7%** 与 **0.5%**。同一个计算说页面上那条色情使用量的中介**确实有空间**,所以这不是一条拒绝一切的规则。**一个上界只有百分之零点几的中介检验不可能失败 ——****而",0,1,0,1
README_zh.md,243796,**0.5%,"一个可以在检验**跑之前**就算出来的数。** 控制一个结局最多能把另一个的系数移动多远,由**三个相关系数**完全决定,因此是可以事先知道的:这两臂的上界是总效应的 **0.74%** 与 **0.36%**,而两次完整拟合实际移动了 **0.7%** 与 **0.5%**。同一个计算说页面上那条色情使用量的中介**确实有空间**,所以这不是一条拒绝一切的规则。**一个上界只有百分之零点几的中介检验不可能失败 ——****而这件事现在是在跑之前被",0,1,0,1
README_zh.md,245855,**21%,"。**⇒ 所以给它命名的五次失败,不是因为缺一个外部相关物** —— 无论原因是什么,都不是这个。 ⚠ **`#465` 把「一个名字必须扛住什么」收窄了一步。** 把那个最强的相关物 —— 认可的性行为计数 —— 整个从广度型坐标里扣掉:它占这个坐标方差的 **21%**,而**残差**对羞耻的预测是 **+0.069**(原来 **+0.078**),**保留 87%**;对「能不能改」依然什么也不预测。**⇒ 所以一个人把开放度花在哪里,与",1,0,0,0
README_zh.md,245909,87%,"`#465` 把「一个名字必须扛住什么」收窄了一步。** 把那个最强的相关物 —— 认可的性行为计数 —— 整个从广度型坐标里扣掉:它占这个坐标方差的 **21%**,而**残差**对羞耻的预测是 **+0.069**(原来 **+0.078**),**保留 87%**;对「能不能改」依然什么也不预测。**⇒ 所以一个人把开放度花在哪里,与他实际做过多少有关,但**不是**它:****把「认可多少种性行为」抽走,通向羞耻的那条链子还剩八分之七",1,0,0,0
README_zh.md,246121,**31%,"的那条链子还剩八分之七。** ⚠ 这意味着那个未命名的东西**不是那个计数换了件衣服**,而任何一个给它的名字,都必须**扛得住同一次减法**。 ⚠ **`#466` 把所有可数量一次性全部扣掉,出来两件事。** 本页那六个计数**联合**只解释广度型坐标的 **31%** —— 单看最强的那个是 21% —— 所以**它有 69% 是这些计数一个都碰不到的**;而把六个全部扣掉之后,通向羞耻的联系仍保留 **74%**(从 **+0.079**",0,0,0,0
README_zh.md,246141,21%,"着那个未命名的东西**不是那个计数换了件衣服**,而任何一个给它的名字,都必须**扛得住同一次减法**。 ⚠ **`#466` 把所有可数量一次性全部扣掉,出来两件事。** 本页那六个计数**联合**只解释广度型坐标的 **31%** —— 单看最强的那个是 21% —— 所以**它有 69% 是这些计数一个都碰不到的**;而把六个全部扣掉之后,通向羞耻的联系仍保留 **74%**(从 **+0.079** 到 **+0.059**)。**⇒",0,0,0,0
README_zh.md,246155,69%,"个计数换了件衣服**,而任何一个给它的名字,都必须**扛得住同一次减法**。 ⚠ **`#466` 把所有可数量一次性全部扣掉,出来两件事。** 本页那六个计数**联合**只解释广度型坐标的 **31%** —— 单看最强的那个是 21% —— 所以**它有 69% 是这些计数一个都碰不到的**;而把六个全部扣掉之后,通向羞耻的联系仍保留 **74%**(从 **+0.079** 到 **+0.059**)。**⇒ 所以「一个人把开放度花在哪",0,0,0,0
README_zh.md,246196,**74%,"**`#466` 把所有可数量一次性全部扣掉,出来两件事。** 本页那六个计数**联合**只解释广度型坐标的 **31%** —— 单看最强的那个是 21% —— 所以**它有 69% 是这些计数一个都碰不到的**;而把六个全部扣掉之后,通向羞耻的联系仍保留 **74%**(从 **+0.079** 到 **+0.059**)。**⇒ 所以「一个人把开放度花在哪里」里,有一大块是这份问卷里任何计数都够不到的,****而四分之三的羞耻关系就住在那里",0,0,0,0
README_zh.md,251350,2×,"而这个残差有很大一块是性别的,与紧接着那处分歧一致。⚠ **`#325`:而两个指标带得并不一样多** —— `animated` ↔ 羞耻 **+0.0985**,`written` ↔ 羞耻 **+0.0515**,这个差**正好压在本设计的分辨率上**(2×MDE = 0.047)。方向是共享的,份额不是。在性别上两者相差远更大(**−0.061** vs **−0.267**),所以一个合成分的相关可以几乎全部来自其中一个指标。 |",0,1,0,1
README_zh.md,252046,**1.9%,.0161**(**12.8×**)。正对照**两端**都正常(按性别驱动的合成量给 −0.2553;与性别只相关 −0.0749 的 `agreeableness` 给 −0.0016)。差别最大的三个结局:`I sometimes find peop…` **1.9% vs 5.0%**、`I find the thought of…` **3.2% vs 0.6%**、`animated` **6.4% vs 8.9%**。⚠ 这**不**是,0,0,0,0
README_zh.md,252056,5.0%,12.8×**)。正对照**两端**都正常(按性别驱动的合成量给 −0.2553;与性别只相关 −0.0749 的 `agreeableness` 给 −0.0016)。差别最大的三个结局:`I sometimes find peop…` **1.9% vs 5.0%**、`I find the thought of…` **3.2% vs 0.6%**、`animated` **6.4% vs 8.9%**。⚠ 这**不**是说哪一列错了 —,1,0,0,0
README_zh.md,252088,**3.2%," −0.2553;与性别只相关 −0.0749 的 `agreeableness` 给 −0.0016)。差别最大的三个结局:`I sometimes find peop…` **1.9% vs 5.0%**、`I find the thought of…` **3.2% vs 0.6%**、`animated` **6.4% vs 8.9%**。⚠ 这**不**是说哪一列错了 —— 每一列都控制过性别;它说的是**这张表是一个平均,而那个平均掩盖",1,0,0,0
README_zh.md,252098,0.6%,"性别只相关 −0.0749 的 `agreeableness` 给 −0.0016)。差别最大的三个结局:`I sometimes find peop…` **1.9% vs 5.0%**、`I find the thought of…` **3.2% vs 0.6%**、`animated` **6.4% vs 8.9%**。⚠ 这**不**是说哪一列错了 —— 每一列都控制过性别;它说的是**这张表是一个平均,而那个平均掩盖了一个可分辨的分",1,0,0,0
README_zh.md,252116,**6.4%,"greeableness` 给 −0.0016)。差别最大的三个结局:`I sometimes find peop…` **1.9% vs 5.0%**、`I find the thought of…` **3.2% vs 0.6%**、`animated` **6.4% vs 8.9%**。⚠ 这**不**是说哪一列错了 —— 每一列都控制过性别;它说的是**这张表是一个平均,而那个平均掩盖了一个可分辨的分歧。** ⚠ **`#288`:剔掉每一",1,0,0,0
README_zh.md,252126,8.9%,"ss` 给 −0.0016)。差别最大的三个结局:`I sometimes find peop…` **1.9% vs 5.0%**、`I find the thought of…` **3.2% vs 0.6%**、`animated` **6.4% vs 8.9%**。⚠ 这**不**是说哪一列错了 —— 每一列都控制过性别;它说的是**这张表是一个平均,而那个平均掩盖了一个可分辨的分歧。** ⚠ **`#288`:剔掉每一道提到 male",1,0,0,0
README_zh.md,252672,110.2%,"性别劈 **+0.9039**,而随机劈同样大小是 **+0.9973 ± 0.0003**(**148.6 个展布**)。⚠ **但让每一组用自己的尺子并不能消掉非不变性**:用组内稀有度重建后,差从 −0.2061 变成 **−0.2270**(**保留 110.2%**),`SEX × S` 交互扫描在 g=0 处平坦。**两件事都为真,而其中一件不是另一件的原因** —— 差别不在尺子上,在被量的那个东西上。 ⚠ **`#296`:结局侧还",0,0,1,0
README_zh.md,252829,**84.3%,"=0 处平坦。**两件事都为真,而其中一件不是另一件的原因** —— 差别不在尺子上,在被量的那个东西上。 ⚠ **`#296`:结局侧还没被控制住。**联合 R² 曲线的组间差也可以来自**结局自己**(全距受限、答题风格);把答题风格参考曲线偏出后差保留 **84.3%**,**但那一臂的正对照 FAIL** —— 给一组的 6 个结局加噪,偏出反而让人为差**更大**(收回 **−18.5%**),所以按 UNVERIFIED 记,不是确认。*",0,0,0,0
README_zh.md,252891,**−18.5%,"6`:结局侧还没被控制住。**联合 R² 曲线的组间差也可以来自**结局自己**(全距受限、答题风格);把答题风格参考曲线偏出后差保留 **84.3%**,**但那一臂的正对照 FAIL** —— 给一组的 6 个结局加噪,偏出反而让人为差**更大**(收回 **−18.5%**),所以按 UNVERIFIED 记,不是确认。**这里的性别非不变性按 D5 报,不是 D6。 ⚠ **`#381`:而它**定位不到**位置分 `S` 上 —— 不是因为它",0,0,0,0
README_zh.md,253906,100%,"在这份数据上分不开。**把稀有度改在此人自己的参照群体内(性别×年龄)重算,可以分开「内容污名」与「跟像我这样的人不一样」——但只在两种稀有度定义**不一致**的地方分得开,而那里两条路的表现是一样的。在选项子集网格上(每块保留最不一致的前 10/25/50/100%),两种定义从 **+0.8865 拉到 +0.6722**,而两条路**一起变强**(在都可读的人身上 +41.6% 与 +62%),它们的**差却停在 +0.0113,而这个设",0,0,0,0
README_zh.md,253963,+41.6%,"不一样」——但只在两种稀有度定义**不一致**的地方分得开,而那里两条路的表现是一样的。在选项子集网格上(每块保留最不一致的前 10/25/50/100%),两种定义从 **+0.8865 拉到 +0.6722**,而两条路**一起变强**(在都可读的人身上 +41.6% 与 +62%),它们的**差却停在 +0.0113,而这个设计能测到 +0.0918**,并且符号在四格中的一格翻转。**先前「只有内容带羞耻」的读法成立于全部选项的口径 —— ",0,0,0,0
README_zh.md,253972,+62%,"两种稀有度定义**不一致**的地方分得开,而那里两条路的表现是一样的。在选项子集网格上(每块保留最不一致的前 10/25/50/100%),两种定义从 **+0.8865 拉到 +0.6722**,而两条路**一起变强**(在都可读的人身上 +41.6% 与 +62%),它们的**差却停在 +0.0113,而这个设计能测到 +0.0918**,并且符号在四格中的一格翻转。**先前「只有内容带羞耻」的读法成立于全部选项的口径 —— 那正是两种定义",0,0,0,0
README_zh.md,254832,**58%,"5(主效应的一半)。 `#311`:而且什么也挡不住它。**年龄、开放性、非一夫一妻的关系风格、性开放的成长环境 ——对全部八个(路径 × 调节变量)交互项的联合检验给出 R² 下降 **0.094pp**,而置换零是 **0.121 ± 0.061pp**,**58% 的置换值超过观测值**。同一个检验能在四个变量中的三个上抓到 **10%** 的植入缓冲(开放性是 30%),而它取代的单系数检验的 MDE 是 **54.8%**。**这是一个",0,1,1,0
README_zh.md,254869,**10%,"非一夫一妻的关系风格、性开放的成长环境 ——对全部八个(路径 × 调节变量)交互项的联合检验给出 R² 下降 **0.094pp**,而置换零是 **0.121 ± 0.061pp**,**58% 的置换值超过观测值**。同一个检验能在四个变量中的三个上抓到 **10%** 的植入缓冲(开放性是 30%),而它取代的单系数检验的 MDE 是 **54.8%**。**这是一个有功效的零**:如果这四样里有任何一样能把羞耻系数削掉哪怕一成,这个设计会",0,1,1,0
README_zh.md,254888,30%," ——对全部八个(路径 × 调节变量)交互项的联合检验给出 R² 下降 **0.094pp**,而置换零是 **0.121 ± 0.061pp**,**58% 的置换值超过观测值**。同一个检验能在四个变量中的三个上抓到 **10%** 的植入缓冲(开放性是 30%),而它取代的单系数检验的 MDE 是 **54.8%**。**这是一个有功效的零**:如果这四样里有任何一样能把羞耻系数削掉哪怕一成,这个设计会看见。 ⚠ **`#384`:而羞",0,1,1,0
README_zh.md,254911,**54.8%,"联合检验给出 R² 下降 **0.094pp**,而置换零是 **0.121 ± 0.061pp**,**58% 的置换值超过观测值**。同一个检验能在四个变量中的三个上抓到 **10%** 的植入缓冲(开放性是 30%),而它取代的单系数检验的 MDE 是 **54.8%**。**这是一个有功效的零**:如果这四样里有任何一样能把羞耻系数削掉哪怕一成,这个设计会看见。 ⚠ **`#384`:而羞耻改变的是一个人**做了什么**,不是他**相信什么*",0,1,1,0
README_zh.md,258209,25%,"与 `c3⁻` 各自独立。** 两者只相关 **+0.2395**,同时进模型时**都活下来**:五题从 +0.0881 到 **+0.0657**(阈 0.0235),`c3⁻` 从 +0.1093 到 **+0.0932**(阈 0.0264),各自只掉 25% 与 15%。**「口味偏」与「普通的东西对我没什么用」是两件不同的事,而两件事各自都带来羞耻** —— 一个人可以口味完全普通,却仍然因为**连普通的也打动不了他**而羞耻。 ⚠",0,0,0,0
README_zh.md,258215,15%,"` 各自独立。** 两者只相关 **+0.2395**,同时进模型时**都活下来**:五题从 +0.0881 到 **+0.0657**(阈 0.0235),`c3⁻` 从 +0.1093 到 **+0.0932**(阈 0.0264),各自只掉 25% 与 15%。**「口味偏」与「普通的东西对我没什么用」是两件不同的事,而两件事各自都带来羞耻** —— 一个人可以口味完全普通,却仍然因为**连普通的也打动不了他**而羞耻。 ⚠ `c3⁻`",0,0,0,0
README_zh.md,258958,**11.55%,"这份数据内部复制过。 ⚠ **`#401`:而羞耻与疗愈**不是同一条轴的两端** —— 有 1,790 个人两样都报。** 在全部 15,501 名作答者上,两者的线性相关是 **+0.0005**:不是负的,是零。按两者的中位数分割,「两者都高」那一格占 **11.55%**(**1,790 人**),对着 **10.43% ± 0.18%** 的 offset 零 —— 该零由「**保住两者的边际分布、只打断配对**」构造 —— **高出 +6.",1,0,1,0
README_zh.md,258985,**10.43%,"愈**不是同一条轴的两端** —— 有 1,790 个人两样都报。** 在全部 15,501 名作答者上,两者的线性相关是 **+0.0005**:不是负的,是零。按两者的中位数分割,「两者都高」那一格占 **11.55%**(**1,790 人**),对着 **10.43% ± 0.18%** 的 offset 零 —— 该零由「**保住两者的边际分布、只打断配对**」构造 —— **高出 +6.13 sd**,所以这些人不只是可能存在,而且比偶然预",1,0,1,0
README_zh.md,258996,0.18%,"端** —— 有 1,790 个人两样都报。** 在全部 15,501 名作答者上,两者的线性相关是 **+0.0005**:不是负的,是零。按两者的中位数分割,「两者都高」那一格占 **11.55%**(**1,790 人**),对着 **10.43% ± 0.18%** 的 offset 零 —— 该零由「**保住两者的边际分布、只打断配对**」构造 —— **高出 +6.13 sd**,所以这些人不只是可能存在,而且比偶然预期**还要多一点",1,0,1,0
README_zh.md,262712,40%,"「把块随机分成同样大小两组」给出的 offset 零 **0.651 ± 0.035**。**所以 `S` 不是两个方向的混合** —— 越轨那一半反而是更散的 —— 而上面那条「结局特定」的限定,现在有了一个**被检验过**而不是被假定的理由。 ⚠ MDE 40% 对着有意义的 50%,扫描未饱和。 ⚠ **`#411`:而在**从没有过性伴**的人身上,羞耻几乎完全不压制行动。** 把「羞耻 → 实践」按性伴数(0 vs ≥1)分层,控制",0,0,1,0
README_zh.md,262723,50%,"两组」给出的 offset 零 **0.651 ± 0.035**。**所以 `S` 不是两个方向的混合** —— 越轨那一半反而是更散的 —— 而上面那条「结局特定」的限定,现在有了一个**被检验过**而不是被假定的理由。 ⚠ MDE 40% 对着有意义的 50%,扫描未饱和。 ⚠ **`#411`:而在**从没有过性伴**的人身上,羞耻几乎完全不压制行动。** 把「羞耻 → 实践」按性伴数(0 vs ≥1)分层,控制年龄、类别数,窄臂另控",0,0,1,0
README_zh.md,262932,+89.4%,",控制年龄、类别数,窄臂另控 `S` 与 `c3⁻`:系数在从没有过性伴的人身上是 **−0.015**,在其余人身上是 **−0.077**,差 **−0.062**,越过随机重分层给出的阈 0.042(宽口径 n = 12,516,guard 25 增幅 +89.4%)。三个可算的格全部带着预注册的负号,只有最宽的那格越阈。 ⚠ **这确立的是「这个差不是噪声」,不是「羞耻需要观众」**:从没有过性伴的人**既没有观众,也没有机会**,而「实践",0,1,0,1
README_zh.md,263661,104%,"而不是一两题顶着一个名字。** 各自单独放进模型,五题同号且各自越过**它自己的**单变量阈(+0.090 · +0.085 · +0.069 · +0.064 · +0.063,阈 0.024–0.026);而**去掉任何一题**,五题分数仍保留 **86–104%** —— 最大的单题贡献只有 14%,其中两题反而略微**稀释**而非承载它。这排除了 `#325` 那种「一个构念的两个指标极不等量地带着它」的情形。 ⚠ 它**不触及**选择",0,0,0,0
README_zh.md,263681,14%,"放进模型,五题同号且各自越过**它自己的**单变量阈(+0.090 · +0.085 · +0.069 · +0.064 · +0.063,阈 0.024–0.026);而**去掉任何一题**,五题分数仍保留 **86–104%** —— 最大的单题贡献只有 14%,其中两题反而略微**稀释**而非承载它。这排除了 `#325` 那种「一个构念的两个指标极不等量地带着它」的情形。 ⚠ 它**不触及**选择问题:证明这五题内部一致,不等于证明这",0,0,0,0
README_zh.md,265213,79%,"片读成:关于删了什么是准的,关于压了多少是过时的。** ⚠ **`#332`:而还有第三个相关物 —— 它来得多早。**起始年龄均值与羞耻的相关是原样 **−0.1024**,在同时控制此人报了多少类别与其位置分 `S` 之后是 **−0.0810**(保留 79%,2×MDE = 0.068);**31 个类别里有 28 个单独为负**。类别分半信度 **0.924**,去衰减后 **−0.1065**,自助 95% 区间 **[−0.13",0,0,1,0
